# Reprocess started Wed Jun 24 18:19:08 EDT 2026
Output dir: /Users/joshuawallace/Data/Sync_Data/Inbox-Raw
[OK  10] exports/20230601_gianluca-mauro_discover-the-game-changing-ai-social-med/source/7239627871872879898.mp4
[RUN 11] exports/20231208_thekylemarisa_greenscreen-amazing-blinditems-tea-gossi/source/7310315028903726382.mp4
[OK  11] exports/20231208_thekylemarisa_greenscreen-amazing-blinditems-tea-gossi/source/7310315028903726382.mp4
[RUN 12] exports/20231113_letterslive_the-icon-that-is-olivia-colman-reads-a-l/source/7301012707120139552.mp4
[OK  12] exports/20231113_letterslive_the-icon-that-is-olivia-colman-reads-a-l/source/7301012707120139552.mp4
[RUN 13] exports/20240226_charlottedelsignore_generalists-used-to-be-the-underdogs-but/source/7339884586689760544.mp4
[OK  13] exports/20240226_charlottedelsignore_generalists-used-to-be-the-underdogs-but/source/7339884586689760544.mp4
[RUN 14] exports/20260505_sarutalksai_there-s-no-manually-written-code-anywher/source/7636545576275873046.mp4
[OK  14] exports/20260505_sarutalksai_there-s-no-manually-written-code-anywher/source/7636545576275873046.mp4
[RUN 15] exports/20260210_jackyanimations_when-your-job-is-email-meeting-audio-cre/source/7605224420117843213.mp4
[OK  15] exports/20260210_jackyanimations_when-your-job-is-email-meeting-audio-cre/source/7605224420117843213.mp4
[RUN 16] exports/20251013_agentic-james_top-3-claude-code-subagents-for-efficien/source/7560840111714290958.mp4
[OK  16] exports/20251013_agentic-james_top-3-claude-code-subagents-for-efficien/source/7560840111714290958.mp4
[RUN 17] exports/20260201_github-awesome_remember-when-openclaw-was-called-moltbo/source/7601749222202903821.mp4
[OK  17] exports/20260201_github-awesome_remember-when-openclaw-was-called-moltbo/source/7601749222202903821.mp4
[RUN 18] exports/20230313_aniksingal_how-to-use-ai-tools-to-make-faceless-vid/source/7209819478455078186.mp4
[OK  18] exports/20230313_aniksingal_how-to-use-ai-tools-to-make-faceless-vid/source/7209819478455078186.mp4
[RUN 19] exports/20221028_coachfitzgerald_millionaires-do-not-use-to-do-lists-they/source/7159531957355957547.mp4
[OK  19] exports/20221028_coachfitzgerald_millionaires-do-not-use-to-do-lists-they/source/7159531957355957547.mp4
[RUN 20] exports/20250505_kyle-hume_70-mil-on-spoty-thank-you/source/7501017052929461550.mp4
[OK  20] exports/20250505_kyle-hume_70-mil-on-spoty-thank-you/source/7501017052929461550.mp4
[RUN 21] exports/20230329_goodmornings-life_bad-managers-types-1-seagull-manager-a-m/source/7215928558290554139.mp4
[OK  21] exports/20230329_goodmornings-life_bad-managers-types-1-seagull-manager-a-m/source/7215928558290554139.mp4
[RUN 22] exports/20260502_github-awesome_matt-pocock-is-leading-the-crusade-again/source/7635089500649180430.mp4
[OK  22] exports/20260502_github-awesome_matt-pocock-is-leading-the-crusade-again/source/7635089500649180430.mp4
[RUN 23] exports/20230509_602kyle_if-you-need-tools-watch-this-k-virus-cle/source/7231311251916410158.mp4
[OK  23] exports/20230509_602kyle_if-you-need-tools-watch-this-k-virus-cle/source/7231311251916410158.mp4
[RUN 24] exports/20230613_vincentsanderson_replying-to-luka-maximiliano-how-do-you-/source/7244264295666552091.mp4
[OK  24] exports/20230613_vincentsanderson_replying-to-luka-maximiliano-how-do-you-/source/7244264295666552091.mp4
[RUN 25] exports/20230126_aidaddy-com_stop-only-using-chatgpt-here-s-every-ai-/source/7192759623210814763.mp4
[OK  25] exports/20230126_aidaddy-com_stop-only-using-chatgpt-here-s-every-ai-/source/7192759623210814763.mp4
[RUN 26] exports/20241113_rhodes-wood_how-to-tie-our-gentlemen-s-square-rhodes/source/7436813419778624801.mp4
[OK  26] exports/20241113_rhodes-wood_how-to-tie-our-gentlemen-s-square-rhodes/source/7436813419778624801.mp4
[RUN 27] exports/20230218_strictli-tech_299-yes-plz-thebestforless-strictlyapple/source/7201649093532454190.mp4
[OK  27] exports/20230218_strictli-tech_299-yes-plz-thebestforless-strictlyapple/source/7201649093532454190.mp4
[RUN 28] exports/20241210_diaryofaceohub_vanessa-van-edwards-explains-why-not-to-/source/7446762565595565345.mp4
[OK  28] exports/20241210_diaryofaceohub_vanessa-van-edwards-explains-why-not-to-/source/7446762565595565345.mp4
[RUN 29] exports/20240625_bob-loves-tech_the-best-cli-command-line-interface-tool/source/7383724383132503328.mp4
[OK  29] exports/20240625_bob-loves-tech_the-best-cli-command-line-interface-tool/source/7383724383132503328.mp4
[RUN 30] exports/20230525_aidaddy-com_autogenerate-better-ai-prompts-ai-chatgp/source/7237194267037355306.mp4
[OK  30] exports/20230525_aidaddy-com_autogenerate-better-ai-prompts-ai-chatgp/source/7237194267037355306.mp4
[RUN 31] exports/20250708_dakota-butler_replying-to-check-out-the-full-version-l/source/7524788749708954911.mp4
[OK  31] exports/20250708_dakota-butler_replying-to-check-out-the-full-version-l/source/7524788749708954911.mp4
[RUN 32] exports/20260423_maven-hq_tips-for-building-good-claude-skills/source/7632096360887569677.mp4
[OK  32] exports/20260423_maven-hq_tips-for-building-good-claude-skills/source/7632096360887569677.mp4
[RUN 33] exports/20260505_nathanhodgson-ai_how-to-deploy-60-claude-ai-agents-in-coo/source/7636458380357324054.mp4
[OK  33] exports/20260505_nathanhodgson-ai_how-to-deploy-60-claude-ai-agents-in-coo/source/7636458380357324054.mp4
[RUN 34] exports/20230424_smart-easy_tiktok-video-7225633575759072517/source/7225633575759072517.mp4
[OK  34] exports/20230424_smart-easy_tiktok-video-7225633575759072517/source/7225633575759072517.mp4
[RUN 35] exports/20241203_misfitpuppets_beat-addiction/source/7444184534028930346.mp4
[OK  35] exports/20241203_misfitpuppets_beat-addiction/source/7444184534028930346.mp4
[RUN 36] exports/20250201_orlandoqueen_tampa-bay-restaurants-you-have-to-try-ha/source/7466499876566699306.mp4
[OK  36] exports/20250201_orlandoqueen_tampa-bay-restaurants-you-have-to-try-ha/source/7466499876566699306.mp4
[RUN 37] exports/20240202_aletheacrimmins_tiktok-video-7330997337336270126/source/7330997337336270126.mp4
[OK  37] exports/20240202_aletheacrimmins_tiktok-video-7330997337336270126/source/7330997337336270126.mp4
[RUN 38] exports/20250510_elissalynn_link-top-of-page-for-how-i-can-help-burn/source/7502850850092617006.mp4
[OK  38] exports/20250510_elissalynn_link-top-of-page-for-how-i-can-help-burn/source/7502850850092617006.mp4
[RUN 39] exports/20260514_codenameposhan_most-people-don-t-realize-claude-code-is/source/7639548169302428958.mp4
[OK  39] exports/20260514_codenameposhan_most-people-don-t-realize-claude-code-is/source/7639548169302428958.mp4
[RUN 40] exports/20251218_crazyguyss3_passengers-over-60-must-know-this-before/source/7585229226215886093.mp4
[OK  40] exports/20251218_crazyguyss3_passengers-over-60-must-know-this-before/source/7585229226215886093.mp4
[RUN 41] exports/20260526_adam-rosler_your-rag-can-t-find-the-answer-sitting-r/source/7644326337796230413.mp4
[OK  41] exports/20260526_adam-rosler_your-rag-can-t-find-the-answer-sitting-r/source/7644326337796230413.mp4
[RUN 42] exports/20241127_vincentsanderson_if-you-have-regular-1-1s-with-team-membe/source/7442067423676632352.mp4
[OK  42] exports/20241127_vincentsanderson_if-you-have-regular-1-1s-with-team-membe/source/7442067423676632352.mp4
[RUN 43] exports/20251209_whereswaltertravel_one-cruise-line-expands-their-status-mat/source/7581907350697659678.mp4
[OK  43] exports/20251209_whereswaltertravel_one-cruise-line-expands-their-status-mat/source/7581907350697659678.mp4
[RUN 44] exports/20250419_eddiek-72_fyp-goodmorning/source/7494966098027138335.mp4
[OK  44] exports/20250419_eddiek-72_fyp-goodmorning/source/7494966098027138335.mp4
[RUN 45] exports/20260502_for-you7763_6-things-smart-people-do-that-everyone-e/source/7635348452372663585.mp4
[OK  45] exports/20260502_for-you7763_6-things-smart-people-do-that-everyone-e/source/7635348452372663585.mp4
[RUN 46] exports/20251215_calmlings_the-worst-part-of-the-day-calmlings-exha/source/7584130628690496823.mp4
[OK  46] exports/20251215_calmlings_the-worst-part-of-the-day-calmlings-exha/source/7584130628690496823.mp4
[RUN 47] exports/20240306_aletheacrimmins_lemme-see-it-fyp/source/7343232319869685038.mp4
[OK  47] exports/20240306_aletheacrimmins_lemme-see-it-fyp/source/7343232319869685038.mp4
[RUN 48] exports/20260417_pro-glitch_rag-vs-finetuning-rag-llm/source/7629792805900061965.mp4
[OK  48] exports/20260417_pro-glitch_rag-vs-finetuning-rag-llm/source/7629792805900061965.mp4
[RUN 49] exports/20251116_github-awesome_tonl-is-a-llm-friendly-serialization-for/source/7573332325447060791.mp4
[OK  49] exports/20251116_github-awesome_tonl-is-a-llm-friendly-serialization-for/source/7573332325447060791.mp4
[RUN 50] exports/20230705_rachmomof4_not-making-money-with-etsy-or-print-on-d/source/7252359659435134250.mp4
[OK  50] exports/20230705_rachmomof4_not-making-money-with-etsy-or-print-on-d/source/7252359659435134250.mp4
[RUN 51] exports/20260506_codenameposhan_my-claude-folder-has-caught-more-mistake/source/7636570024383139102.mp4
[OK  51] exports/20260506_codenameposhan_my-claude-folder-has-caught-more-mistake/source/7636570024383139102.mp4
[RUN 52] exports/20241211_steve8708_devin-vs-cursor-agents/source/7446982127498956078.mp4
[OK  52] exports/20241211_steve8708_devin-vs-cursor-agents/source/7446982127498956078.mp4
[RUN 53] exports/20250703_mar-antaya_the-must-knows-remember-to-save-for-late/source/7522894903341321485.mp4
[OK  53] exports/20250703_mar-antaya_the-must-knows-remember-to-save-for-late/source/7522894903341321485.mp4
[RUN 54] exports/20260116_chase-ai_link-in-bio-for-claude-code-guides-and-1/source/7596080820008324366.mp4
[OK  54] exports/20260116_chase-ai_link-in-bio-for-claude-code-guides-and-1/source/7596080820008324366.mp4
[RUN 55] exports/20260421_codenameposhan_this-is-boris-cherny-he-created-claude-c/source/7631045347229371679.mp4
[OK  55] exports/20260421_codenameposhan_this-is-boris-cherny-he-created-claude-c/source/7631045347229371679.mp4
[RUN 56] exports/20260109_tomjamesmusic_who-s-feeling-the-natural-voice-tomjames/source/7593277345209830678.mp4
[OK  56] exports/20260109_tomjamesmusic_who-s-feeling-the-natural-voice-tomjames/source/7593277345209830678.mp4
[RUN 57] exports/20260606_crypto-ethan-liu_follow-for-more-claude-workflows-that-in/source/7648078757768613150.mp4
[OK  57] exports/20260606_crypto-ethan-liu_follow-for-more-claude-workflows-that-in/source/7648078757768613150.mp4
[RUN 58] exports/20250120_rectopsahrm_food-foodtruck-truck-trucks-trucker-trai/source/7461788676704554282.mp4
[OK  58] exports/20250120_rectopsahrm_food-foodtruck-truck-trucks-trucker-trai/source/7461788676704554282.mp4
[RUN 59] exports/20260607_ainew247na_gemma-4-12b-brings-multimodal-agents-to-/source/7648574568717634829.mp4
[OK  59] exports/20260607_ainew247na_gemma-4-12b-brings-multimodal-agents-to-/source/7648574568717634829.mp4
[RUN 60] exports/20260608_benjamlns_personal-ai-brains-vs-enterprise-ai-brai/source/7648875506137435400.mp4
[OK  60] exports/20260608_benjamlns_personal-ai-brains-vs-enterprise-ai-brai/source/7648875506137435400.mp4
[RUN 61] exports/20250212_pourchoicesshow_these-roasts-are-stupefying-mugglejokes-/source/7470669432122101023.mp4
[OK  61] exports/20250212_pourchoicesshow_these-roasts-are-stupefying-mugglejokes-/source/7470669432122101023.mp4
[RUN 62] exports/20260306_codenameposhan_how-i-structure-my-claude-folder-to-turn/source/7613971308807834888.mp4
[OK  62] exports/20260306_codenameposhan_how-i-structure-my-claude-folder-to-turn/source/7613971308807834888.mp4
[RUN 63] exports/20230525_smart-easy_unlock-the-power-of-ai-vondy-your-gatewa/source/7237090413960498437.mp4
[OK  63] exports/20230525_smart-easy_unlock-the-power-of-ai-vondy-your-gatewa/source/7237090413960498437.mp4
[RUN 64] exports/20230803_aitoolslist_chatgpt-prompt-cheat-sheet-chatgpt-promp/source/7262917516073192709.mp4
[OK  64] exports/20230803_aitoolslist_chatgpt-prompt-cheat-sheet-chatgpt-promp/source/7262917516073192709.mp4
[RUN 65] exports/20251113_github-awesome_chandra-ocr-model-that-goes-way-beyond-t/source/7572164860021067063.mp4
[OK  65] exports/20251113_github-awesome_chandra-ocr-model-that-goes-way-beyond-t/source/7572164860021067063.mp4
[RUN 66] exports/20231112_nico-airanking_game-changer-for-prompt-quality-aiforwor/source/7300508651138206994.mp4
[OK  66] exports/20231112_nico-airanking_game-changer-for-prompt-quality-aiforwor/source/7300508651138206994.mp4
[RUN 67] exports/20251001_soph-workbaby_here-s-the-link-https-www-workbaby-kit-c/source/7556069301183139080.mp4
[OK  67] exports/20251001_soph-workbaby_here-s-the-link-https-www-workbaby-kit-c/source/7556069301183139080.mp4
[RUN 68] exports/20260328_nocode-joshua_5-github-repos-for-claude-code-beginners/source/7622415958224669959.mp4
[OK  68] exports/20260328_nocode-joshua_5-github-repos-for-claude-code-beginners/source/7622415958224669959.mp4
[RUN 69] exports/20251101_15iw610b_male-celebs-going-full-frontal-the-ultim/source/7567727660143480077.mp4
[OK  69] exports/20251101_15iw610b_male-celebs-going-full-frontal-the-ultim/source/7567727660143480077.mp4
[RUN 70] exports/20250102_rich-pink_the-big-light-is-most-important-neurodiv/source/7455390342246927649.mp4
[OK  70] exports/20250102_rich-pink_the-big-light-is-most-important-neurodiv/source/7455390342246927649.mp4
[RUN 71] exports/20241206_misfitpuppets_christmas-you-lol/source/7445287033930599722.mp4
[OK  71] exports/20241206_misfitpuppets_christmas-you-lol/source/7445287033930599722.mp4
[RUN 72] exports/20230615_airbazoo_do-you-guys-think-my-avatar-looks-like-m/source/7244969566185491717.mp4
[OK  72] exports/20230615_airbazoo_do-you-guys-think-my-avatar-looks-like-m/source/7244969566185491717.mp4
[RUN 73] exports/20260511_sarutalksai_15-minutes-free-from-the-engineers-who-b/source/7638700940773821698.mp4
[OK  73] exports/20260511_sarutalksai_15-minutes-free-from-the-engineers-who-b/source/7638700940773821698.mp4
[RUN 74] exports/20240120_peter-s-0_maneskin-damianodavid-vicdeangelis-rock-/source/7326073410746993925.mp4
[OK  74] exports/20240120_peter-s-0_maneskin-damianodavid-vicdeangelis-rock-/source/7326073410746993925.mp4
[RUN 75] exports/20260608_nathanhodgson-ai_someone-just-open-sourced-an-ai-agency-w/source/7649063328412716310.mp4
[OK  75] exports/20260608_nathanhodgson-ai_someone-just-open-sourced-an-ai-agency-w/source/7649063328412716310.mp4
[RUN 76] exports/20250327_benjamlns_here-s-how-ai-agents-fit-into-your-busin/source/7486287490022640914.mp4
[OK  76] exports/20250327_benjamlns_here-s-how-ai-agents-fit-into-your-busin/source/7486287490022640914.mp4
[RUN 77] exports/20240411_show-and-tell_retractable-heavy-duty-badge-holder-and-/source/7356651756509580586.mp4
[OK  77] exports/20240411_show-and-tell_retractable-heavy-duty-badge-holder-and-/source/7356651756509580586.mp4
[RUN 78] exports/20230521_smart-easy_check-out-this-video-boost-your-computer/source/7235602992341306630.mp4
[OK  78] exports/20230521_smart-easy_check-out-this-video-boost-your-computer/source/7235602992341306630.mp4
[RUN 79] exports/20250827_spenceralthouse_these-male-actors-bared-it-all-in-movies/source/7543072512817499405.mp4
[OK  79] exports/20250827_spenceralthouse_these-male-actors-bared-it-all-in-movies/source/7543072512817499405.mp4
[RUN 80] exports/20250218_fabulousjustina_everyday-is-a-broadway-performance-fyp-s/source/7472897793430932778.mp4
[OK  80] exports/20250218_fabulousjustina_everyday-is-a-broadway-performance-fyp-s/source/7472897793430932778.mp4
[RUN 81] exports/20231231_next_business-insurance-starting-at-29-month/source/7318730389323795714.mp4
[OK  81] exports/20231231_next_business-insurance-starting-at-29-month/source/7318730389323795714.mp4
[RUN 82] exports/20240423_greglangstaff_greenscreen-the-most-important-skills-to/source/7361215271417302277.mp4
[OK  82] exports/20240423_greglangstaff_greenscreen-the-most-important-skills-to/source/7361215271417302277.mp4
[RUN 83] exports/20230606_its-matte_replying-to-namo-check-our-free-prompts-/source/7241675844341468443.mp4
[OK  83] exports/20230606_its-matte_replying-to-namo-check-our-free-prompts-/source/7241675844341468443.mp4
[RUN 84] exports/20250814_techmakesart_bye-google-techmakesart-homelab-selfhost/source/7538441598170877215.mp4
[OK  84] exports/20250814_techmakesart_bye-google-techmakesart-homelab-selfhost/source/7538441598170877215.mp4
[RUN 85] exports/20260522_codenameposhan_you-can-use-notebooklm-in-claude-code-no/source/7642532139417767199.mp4
[OK  85] exports/20260522_codenameposhan_you-can-use-notebooklm-in-claude-code-no/source/7642532139417767199.mp4
[RUN 86] exports/20241123_vscode_the-real-answer-to-which-ai-model-is-bes/source/7440517122171751722.mp4
[OK  86] exports/20241123_vscode_the-real-answer-to-which-ai-model-is-bes/source/7440517122171751722.mp4
[RUN 87] exports/20250718_thaddeusai_the-1-hack-for-better-ai-prompts-is-meta/source/7528527450884558093.mp4
[OK  87] exports/20250718_thaddeusai_the-1-hack-for-better-ai-prompts-is-meta/source/7528527450884558093.mp4
[RUN 88] exports/20241217_sidequestcertified_morning-gm-motivation-positivity-goodmor/source/7449394082482359594.mp4
[OK  88] exports/20241217_sidequestcertified_morning-gm-motivation-positivity-goodmor/source/7449394082482359594.mp4
[RUN 89] exports/20250224_itsbetterwithai_how-to-make-your-chatgpt-written-emails-/source/7474973529499241759.mp4
[OK  89] exports/20250224_itsbetterwithai_how-to-make-your-chatgpt-written-emails-/source/7474973529499241759.mp4
[RUN 90] exports/20250804_aniai05_how-to-secretly-control-your-boss-by-tre/source/7534545107219959053.mp4
[OK  90] exports/20250804_aniai05_how-to-secretly-control-your-boss-by-tre/source/7534545107219959053.mp4
[RUN 91] exports/20230529_chat-gpt-for-u_chatgpt-to-create-a-plan-for-your-monthl/source/7238596813543017734.mp4
[OK  91] exports/20230529_chat-gpt-for-u_chatgpt-to-create-a-plan-for-your-monthl/source/7238596813543017734.mp4
[RUN 92] exports/20250701_vscode_the-open-source-ai-code-editor-vscode-ai/source/7521922917320477983.mp4
[OK  92] exports/20250701_vscode_the-open-source-ai-code-editor-vscode-ai/source/7521922917320477983.mp4
[RUN 93] exports/20230615_racquelshepherd_how-to-create-a-journal-on-canva-sell-it/source/7244703933707406634.mp4
[OK  93] exports/20230615_racquelshepherd_how-to-create-a-journal-on-canva-sell-it/source/7244703933707406634.mp4
[RUN 94] exports/20230405_awconferences_you-re-welcome-ai-aitools-aitips-marketi/source/7218689954514242817.mp4
[OK  94] exports/20230405_awconferences_you-re-welcome-ai-aitools-aitips-marketi/source/7218689954514242817.mp4
[RUN 95] exports/20220730_rogerframpton_a-better-way-to-touch-your-toes-hit-me-u/source/7126215038938942726.mp4
[OK  95] exports/20220730_rogerframpton_a-better-way-to-touch-your-toes-hit-me-u/source/7126215038938942726.mp4
[RUN 96] exports/20251020_fashion8386_mattmathews-matt-matthews/source/7563437450173910286.mp4
[OK  96] exports/20251020_fashion8386_mattmathews-matt-matthews/source/7563437450173910286.mp4
[RUN 97] exports/20251030_softwarewithnick_real-time-data-access-there-s-plenty-of-/source/7566821103125957902.mp4
[OK  97] exports/20251030_softwarewithnick_real-time-data-access-there-s-plenty-of-/source/7566821103125957902.mp4
[RUN 98] exports/20250108_elissalynn_link-top-of-page-for-ways-i-can-help-hig/source/7457592867083619626.mp4
[OK  98] exports/20250108_elissalynn_link-top-of-page-for-ways-i-can-help-hig/source/7457592867083619626.mp4
[RUN 99] exports/20260413_chasinggnosis_full-obsidian-guide-now-available-free-i/source/7628319200917998862.mp4
[OK  99] exports/20260413_chasinggnosis_full-obsidian-guide-now-available-free-i/source/7628319200917998862.mp4
[RUN 100] exports/20260515_chase-ai_claude-code-obsidian-commmand-center/source/7639965865026260237.mp4
[OK  100] exports/20260515_chase-ai_claude-code-obsidian-commmand-center/source/7639965865026260237.mp4
[RUN 101] exports/20251027_onairandrea_voicemail-terms-and-conditions-do-you-ag/source/7566008652671241490.mp4
[OK  101] exports/20251027_onairandrea_voicemail-terms-and-conditions-do-you-ag/source/7566008652671241490.mp4
[RUN 102] exports/20260530_nate-b-jones_you-don-t-have-to-be-technical-to-use-co/source/7645507008828804383.mp4
[OK  102] exports/20260530_nate-b-jones_you-don-t-have-to-be-technical-to-use-co/source/7645507008828804383.mp4
[RUN 103] exports/20230829_aletheacrimmins_u-got-this-fyp-pimpinpositivity-fyp/source/7272718228105923886.mp4
[OK  103] exports/20230829_aletheacrimmins_u-got-this-fyp-pimpinpositivity-fyp/source/7272718228105923886.mp4
[RUN 104] exports/20241104_elissalynn_link-top-page-for-ways-i-can-support-bur/source/7433448507664616747.mp4
[OK  104] exports/20241104_elissalynn_link-top-page-for-ways-i-can-support-bur/source/7433448507664616747.mp4
[RUN 105] exports/20230511_shadezahrai_don-t-give-unsolicited-advice-communicat/source/7231902958953188609.mp4
[OK  105] exports/20230511_shadezahrai_don-t-give-unsolicited-advice-communicat/source/7231902958953188609.mp4
[RUN 106] exports/20250703_helpmeexitvi_the-more-senior-you-get-the-more-your-wo/source/7522870152996670750.mp4
[OK  106] exports/20250703_helpmeexitvi_the-more-senior-you-get-the-more-your-wo/source/7522870152996670750.mp4
[RUN 107] exports/20250529_syntaxfm_vc-dan-levine-of-accel-suggests-you-just/source/7509964722142285086.mp4
[OK  107] exports/20250529_syntaxfm_vc-dan-levine-of-accel-suggests-you-just/source/7509964722142285086.mp4
[RUN 108] exports/20250510_jodokcello_wait-for-it-i-was-playing-cello-in-the-c/source/7502824447523491094.mp4
[OK  108] exports/20250510_jodokcello_wait-for-it-i-was-playing-cello-in-the-c/source/7502824447523491094.mp4
[RUN 109] exports/20221213_realdrewkozub_your-fav-shows-and-movies-never-looked-s/source/7176463596849843461.mp4
[OK  109] exports/20221213_realdrewkozub_your-fav-shows-and-movies-never-looked-s/source/7176463596849843461.mp4
[RUN 110] exports/20241219_melissaplatt_pro-tip-add-a-wine-holder-to-your-walker/source/7450258356255690014.mp4
[OK  110] exports/20241219_melissaplatt_pro-tip-add-a-wine-holder-to-your-walker/source/7450258356255690014.mp4
[RUN 111] exports/20240110_theleaseguy_getting-past-a-dealership-saying-you-hav/source/7322520344240213291.mp4
[OK  111] exports/20240110_theleaseguy_getting-past-a-dealership-saying-you-hav/source/7322520344240213291.mp4
[RUN 112] exports/20260428_nathanhodgson-ai_these-are-the-5-mcp-servers-you-actually/source/7633792972152163606.mp4
[OK  112] exports/20260428_nathanhodgson-ai_these-are-the-5-mcp-servers-you-actually/source/7633792972152163606.mp4
[RUN 113] exports/20240913_underthedesknews_protect-your-data-privacy-from-data-brok/source/7414172802376371486.mp4
[OK  113] exports/20240913_underthedesknews_protect-your-data-privacy-from-data-brok/source/7414172802376371486.mp4
[RUN 114] exports/20260330_codenameposhan_i-built-a-claude-folder-and-open-sourced/source/7623192451758460168.mp4
[OK  114] exports/20260330_codenameposhan_i-built-a-claude-folder-and-open-sourced/source/7623192451758460168.mp4
[RUN 115] exports/20241230_cinema-joe_fyp-foryou-movies/source/7454332357462576426.mp4
[OK  115] exports/20241230_cinema-joe_fyp-foryou-movies/source/7454332357462576426.mp4
[RUN 116] exports/20241024_minishagoel-ai_business-hacks-using-ai-save-yourself-to/source/7429445043661917472.mp4
[OK  116] exports/20241024_minishagoel-ai_business-hacks-using-ai-save-yourself-to/source/7429445043661917472.mp4
[RUN 117] exports/20260417_maximus-soares_43-365-my-second-brain-setup-claudecode-/source/7629563541619543304.mp4
[OK  117] exports/20260417_maximus-soares_43-365-my-second-brain-setup-claudecode-/source/7629563541619543304.mp4
[RUN 118] exports/20230824_pattiegonia_help-us-blow-this-up-find-queer-communit/source/7270924289132580142.mp4
[OK  118] exports/20230824_pattiegonia_help-us-blow-this-up-find-queer-communit/source/7270924289132580142.mp4
[RUN 119] exports/20250317_careervidz_how-to-introduce-yourself-in-a-job-inter/source/7482861403393543446.mp4
[OK  119] exports/20250317_careervidz_how-to-introduce-yourself-in-a-job-inter/source/7482861403393543446.mp4
[RUN 120] exports/20260609_chase-ai_graphify-obsidian-claude-code/source/7649193447319964942.mp4
[OK  120] exports/20260609_chase-ai_graphify-obsidian-claude-code/source/7649193447319964942.mp4
[RUN 121] exports/20221207_father-chad-page_this-is-why-america-isn-t-worlds-greates/source/7174411788518247685.mp4
[OK  121] exports/20221207_father-chad-page_this-is-why-america-isn-t-worlds-greates/source/7174411788518247685.mp4
[RUN 122] exports/20231025_alexandrayoung-co_4-questions-to-ask-to-get-better-respons/source/7293681489886121258.mp4
[OK  122] exports/20231025_alexandrayoung-co_4-questions-to-ask-to-get-better-respons/source/7293681489886121258.mp4
[RUN 123] exports/20250424_bigguytheshark2_sometimes-it-be-like-that-foryoufeed-for/source/7496738248165838122.mp4
[OK  123] exports/20250424_bigguytheshark2_sometimes-it-be-like-that-foryoufeed-for/source/7496738248165838122.mp4
[RUN 124] exports/20260501_agentic-james_claude-codes-most-powerful-features-in-6/source/7635028816292793613.mp4
[OK  124] exports/20260501_agentic-james_claude-codes-most-powerful-features-in-6/source/7635028816292793613.mp4
[RUN 125] exports/20221111_redpoint_jason-warner-former-cto-github-on-how-to/source/7164830758543068459.mp4
[OK  125] exports/20221111_redpoint_jason-warner-former-cto-github-on-how-to/source/7164830758543068459.mp4
[RUN 126] exports/20241129_herrthequeen_shrek-is-love-shrek-is-life-we-re-back-w/source/7442743220758433057.mp4
[OK  126] exports/20241129_herrthequeen_shrek-is-love-shrek-is-life-we-re-back-w/source/7442743220758433057.mp4
[RUN 127] exports/20230605_samdespo_the-most-contraversial-tools-that-are-on/source/7241325440026037512.mp4
[OK  127] exports/20230605_samdespo_the-most-contraversial-tools-that-are-on/source/7241325440026037512.mp4
[RUN 128] exports/20250812_kimberecho_if-the-soundtrack-for-my-life-met-animan/source/7537782079380065550.mp4
